epoch,accuracy,loss,val_accuracy,val_loss
30,1.0,0.0008241126779466867,1.0,0.0003367403114680201
31,1.0,0.002659088233485818,1.0,0.0013682564022019506
32,1.0,0.0010576958302408457,1.0,0.0003989720717072487
33,1.0,0.0006880857981741428,1.0,0.0002929421898443252
34,1.0,0.0005743445944972336,1.0,0.0002605580957606435
35,1.0,0.0007065166719257832,1.0,0.00023928344307933003
36,1.0,0.0008082013227976859,1.0,0.00020842064986936748
37,1.0,0.0007612286135554314,1.0,0.0001859582553151995
38,1.0,0.0004913823795504868,1.0,0.00016983039677143097
39,1.0,0.0004403303610160947,1.0,0.00015852838987484574
40,1.0,0.0004037943435832858,1.0,0.00014800061762798578
41,1.0,0.0011987154139205813,1.0,0.00045334521564655006
42,1.0,0.0008267097291536629,1.0,0.000194276130059734
43,1.0,0.00047705427277833223,1.0,0.00013316725380718708
44,1.0,0.0004007274401374161,1.0,0.00011110072955489159
45,1.0,0.00032211709185503423,1.0,9.838409459916875e-05
46,1.0,0.0004120006924495101,1.0,8.57267586980015e-05
47,1.0,0.00021032479708082974,1.0,7.129088044166565e-05
48,1.0,0.00021790506434626877,1.0,6.581430352525786e-05
49,1.0,0.00022363988682627678,1.0,6.200318603077903e-05
50,1.0,0.0006895656697452068,1.0,9.019832941703498e-05
51,1.0,0.0004279433633200824,1.0,9.278199286200106e-05
52,1.0,0.00022641073155682534,1.0,7.496018224628642e-05
53,1.0,0.00019061965576838702,1.0,6.686578853987157e-05
54,1.0,0.00021647170069627464,1.0,6.136655429145321e-05
55,1.0,0.00022078574693296105,1.0,5.4685140639776364e-05
56,1.0,0.00023119669640436769,1.0,5.01754620927386e-05
57,1.0,0.0002176781854359433,1.0,4.706962135969661e-05
58,1.0,0.00016318955749738961,1.0,4.5086249883752316e-05
59,1.0,0.0001712371886242181,1.0,4.311279553803615e-05
60,1.0,0.00021132065739948303,1.0,4.1510189475957304e-05
61,1.0,0.00020479218801483512,1.0,4.149030428379774e-05
62,1.0,0.00010692579235183075,1.0,4.109954898012802e-05
63,1.0,0.00010342471796320751,1.0,4.0030034142546356e-05
64,1.0,0.0001768822257872671,1.0,3.8175800000317395e-05
65,1.0,0.00034348302870057523,1.0,3.37288438458927e-05
66,1.0,0.00011693100532284006,1.0,3.5268316423753276e-05
67,1.0,9.970346582122147e-05,1.0,3.629794082371518e-05
68,1.0,0.0002772920997813344,1.0,3.055335400858894e-05
69,1.0,0.00012678398343268782,1.0,2.9642787922057323e-05
70,1.0,0.00012168283137725666,1.0,2.922888961620629e-05
71,1.0,0.00012247791164554656,1.0,2.8709029720630497e-05
72,1.0,0.0001359384914394468,1.0,2.7788504667114466e-05
73,1.0,9.505796333542094e-05,1.0,2.7096455596620217e-05
74,1.0,0.00012656828039325774,1.0,2.6523610358708538e-05
75,1.0,9.073919500224292e-05,1.0,2.5997122065746225e-05
76,1.0,0.00010170393215958029,1.0,2.5460696633672342e-05
77,1.0,8.745150262257084e-05,1.0,2.503353971405886e-05
78,1.0,8.060099207796156e-05,1.0,2.4626257072668523e-05
79,1.0,0.000101513258414343,1.0,2.4202416170737706e-05
80,1.0,0.00022316946706268936,1.0,2.3745458747725934e-05
81,1.0,9.321224933955818e-05,1.0,2.4069951905403286e-05
82,0.9652777910232544,0.23871292173862457,0.75,2.713566780090332
83,0.5972222089767456,1.7264071702957153,0.3888888955116272,1.4118821620941162
84,0.3958333432674408,1.1453450918197632,0.5833333134651184,0.833302915096283
85,0.625,0.7254469990730286,0.6388888955116272,0.7854408621788025
86,0.6805555820465088,0.7048333883285522,0.7222222089767456,0.5630954504013062
87,0.7569444179534912,0.6468110084533691,0.6944444179534912,0.8931931257247925
88,0.625,1.0137966871261597,0.3888888955116272,1.1176552772521973
89,0.4166666567325592,1.1742523908615112,0.3611111044883728,1.3026642799377441
90,0.4791666567325592,1.0396376848220825,0.4722222089767456,1.0337412357330322
91,0.5833333134651184,0.9229113459587097,0.5555555820465088,0.7844014167785645
92,0.6388888955116272,0.70453941822052,0.5833333134651184,0.7587112188339233
93,0.7013888955116272,0.6402291059494019,0.6111111044883728,0.9614395499229431
94,0.6458333134651184,0.7805112600326538,0.6111111044883728,0.7792155742645264
95,0.6944444179534912,0.6546709537506104,0.5833333134651184,1.4494738578796387
96,0.6944444179534912,0.8099136352539062,0.6111111044883728,1.2262336015701294
97,0.7013888955116272,0.5785787105560303,0.6388888955116272,0.6093537211418152
98,0.7430555820465088,0.5111060738563538,0.6666666865348816,0.5063991546630859
99,0.7638888955116272,0.4404897689819336,0.6944444179534912,0.5304701328277588
